ArrivalRate,AvgQDelay,AvgDDelay
0.0909,1.0523396363636364,2.829892272727273
0.13635,1.0836449545454547,2.8456945
0.1818,1.1160401363636365,2.8586760909090905
0.22725,1.1536083636363637,2.875747090909091
0.2727,1.1949652272727274,2.8988816818181817
0.31815,1.2402483181818182,2.920152772727273
0.3636,1.2915155909090912,2.9345005454545454
0.40905,1.3476436363636362,2.9502746818181818
0.4545,1.4157376363636363,2.970062363636364
0.49995,1.4905675454545453,2.9825083636363634
0.5454,1.5834215909090907,3.002934954545454
0.59085,1.6849876363636367,3.022930090909091
0.6363,1.8174030909090908,3.0446225454545446
0.68175,1.9666322272727266,3.0610856363636363
0.7272,2.1653472272727274,3.0767017272727277
0.77265,2.4058729999999993,3.099182499999999
0.8181,2.769553363636364,3.1174720909090907
0.82719,2.8310682272727274,3.118316818181818
0.8362799999999999,2.9135072272727274,3.1245272272727265
0.8453700000000001,3.000773772727273,3.125155
0.85446,3.1176200454545455,3.131346
0.86355,3.2190775909090914,3.135292772727273
0.87264,3.3206088636363633,3.1368244090909085
0.8817299999999999,3.468070636363635,3.141859227272727
0.8908200000000001,3.5897481818181807,3.1456999999999993
