ArrivalRate,AvgQDelay,AvgDDelay
0.52083,0.17541672727272725,0.16984336363636363
1.04166,0.18559336363636367,0.1728753636363636
1.56249,0.198885,0.17588836363636362
2.08332,0.21683990909090908,0.17920236363636366
2.60415,0.23935327272727272,0.1833961818181818
3.12498,0.2749322727272727,0.18993072727272728
3.64581,0.33071272727272727,0.19767972727272728
4.16664,0.45677645454545446,0.2117276363636364
4.687469999999999,0.8960713636363636,0.2390230909090909
4.739553,1.0136177272727271,0.24381799999999998
4.7916360000000005,1.1960570909090908,0.2489408181818182
4.843719,1.3397262727272725,0.2515267272727273
4.895802,1.5508093636363633,0.2569985454545455
4.947884999999999,1.9170467272727274,0.2619689090909091
4.999968,2.267853363636364,0.2645164545454546
5.0520510000000005,3.3465738181818185,0.2680176363636364
5.104133999999999,4.729036727272727,0.2693454545454546
