ArrivalRate,FIFO-Q,FIFO-D,STD-FIFO-Q,STD-FIFO-D,R-Q,R-D,STD-R-Q,STD-R-D,LIFO-Q,LIFO-D,STD-LIFO-Q,STD-LIFO-D
0.56818,0.1755679090909091,0.18210109090909093,0.0007725343299226879,0.0014786231064436496,0.17551500000000003,0.1749464545454545,0.0008681317872304889,0.001137084461562688,0.17581254545454544,0.1702290909090909,0.0009890195512361106,0.0010006019642740433
1.13636,0.1881562727272727,0.19911000000000004,0.0006605310122786277,0.0010484066958962083,0.18760927272727274,0.18533545454545453,0.0008299207300591017,0.001255874146850421,0.18823627272727272,0.172718,0.0005531238723666015,0.0014661301442914325
1.7045400000000002,0.20333854545454547,0.21945009090909087,0.0008569275772941752,0.0014627803973628769,0.2033079090909091,0.19754136363636363,0.0010537130970568248,0.0008238894674320398,0.20364990909090908,0.1765367272727273,0.0011689389594453324,0.000711583598870724
2.27272,0.2233052727272727,0.2463971818181818,0.0011067786672057953,0.0010762411270883354,0.222687,0.21102272727272728,0.001379034952421446,0.0008663614823974042,0.2225279090909091,0.18004445454545454,0.0011205354483054455,0.0007504296587470923
2.8409,0.24761636363636363,0.2802513636363636,0.0012991086384692607,0.0011139996654153286,0.24885000000000002,0.22873481818181823,0.0020093879167547633,0.0010316352861531822,0.24919454545454547,0.18510272727272722,0.0014368384991805066,0.000497564285476578
3.4090800000000003,0.28734154545454543,0.3302361818181818,0.0030711307156692826,0.0024143397780006888,0.2840750909090909,0.2520406363636364,0.0018703821243021726,0.00130057796942186,0.28511645454545453,0.19114436363636364,0.0027085253686696736,0.0008157725507428249
3.97726,0.34105427272727273,0.40356363636363635,0.003984911444208248,0.0033038786077193368,0.3421846363636364,0.2851898181818182,0.005196023965932551,0.002499346747379473,0.34275536363636366,0.1992791818181818,0.004209462513735624,0.0010691030650205593
4.54544,0.44631990909090913,0.524289,0.005652329917026183,0.005501011743306871,0.4480821818181818,0.3345548181818182,0.008455868989266372,0.0025048371131944566,0.45014736363636365,0.21078836363636363,0.008524538759050002,0.0010970260044982718
5.11362,0.7703257272727272,0.7908558181818183,0.03679534474655973,0.02313521909478352,0.7980608181818183,0.4285000909090909,0.04689275200885138,0.007475859408182385,0.7950085454545455,0.23759354545454547,0.05663314940097123,0.0032711207364949594
5.170438,0.8738882727272727,0.8528434545454545,0.05509286097143784,0.024580140843223977,0.8740251818181816,0.44527881818181814,0.04320770976762869,0.008686777225394718,0.8771049999999999,0.24343554545454546,0.03569465284885122,0.002289296458025337
5.227256,1.0172882727272727,0.9376367272727273,0.0584790212077646,0.028965993527206746,0.9414604545454545,0.4590000909090909,0.04680660500263533,0.0059898947979834345,0.9413365454545454,0.24621027272727278,0.040260537761842234,0.001817948299094835
5.2840739999999995,1.0841120909090909,0.9791363636363635,0.08691812768974552,0.04053573485770976,1.0841605454545455,0.4779168181818182,0.07915191362735789,0.008168346133926762,1.1048344545454545,0.2539391818181818,0.08077064785720571,0.003340889786215081
5.340892,1.301492,1.0560209999999999,0.16214437696818224,0.04944659198367468,1.272207909090909,0.5011284545454546,0.16921903044247394,0.012484467720841245,1.2640698181818182,0.2605609090909091,0.13857027575913825,0.004689783927955419
5.39771,1.5490513636363636,1.1533243636363637,0.19656526965121418,0.04020413637991171,1.543089,0.5312130909090907,0.1419682934925964,0.010052763017743384,1.511409363636364,0.267953,0.11005135797278709,0.0039029330509246537
5.454528,2.1056235454545456,1.2582416363636364,0.42973651941704094,0.04025008522294758,1.9839924545454544,0.547200909090909,0.3767685311499259,0.013987140425795023,2.0368994545454546,0.27474427272727275,0.3320400089707154,0.00482650438911867
5.511346,2.7361769090909096,1.3246383636363637,0.5693223256898423,0.046685814469221217,2.5793939999999993,0.5746502727272728,0.4894341552335718,0.010767659625851007,2.6547204545454544,0.2826610909090909,0.4317868570397583,0.003774280897192079
5.568164,4.5968909090909085,1.4007861818181817,1.7407987399346576,0.06360589113410513,4.188179545454545,0.6013373636363636,0.9210449378619225,0.01324444156069048,3.951861818181818,0.2852322727272727,0.8212723054825137,0.004780093745752465
